id,question
11197,Can you explain the significance of Captain Nolan's backstory and how it relates to his conflict with the orca?
11197,What happens to Captain Nolan's crew members throughout their pursuit of the orca?
11197,How does the orca's quest for revenge impact the village and its fishing economy in the film?
11198,What is the central plot of The Other Side of Midnight involving a courtroom setting?
11198,How does Noelle's quest for revenge connect to the murder plot in the film?
11198,Can you explain the attempted murder aspect in The Other Side of Midnight?
11198,What role does faked death play in the storyline of The Other Side of Midnight?
11198,"How does the setting of Marseille, France influence the events in the movie?"
11199,What is the main conflict involving Peter Fonda's character in Outlaw Blues?
11199,Which country music star does Bobby Ogden confront about stealing his song?
11199,Who believes in Bobby Ogden when he is accused of shooting Garland Dupree?
11199,What genre does the movie Outlaw Blues incorporate alongside music?
11199,What happens to Bobby Ogden after he is accused of shooting Dupree?
11200,What is the premise of the movie Outrageous! featuring Robin Turner?
11200,Who are the main actors in Outrageous! and what roles do they play?
11200,How does Liza's mental health condition affect her relationship with Robin in Outrageous!?
11200,What events lead Robin to leave Canada and pursue a career in New York City?
11200,What tragic event occurs during Liza's pregnancy in Outrageous!?
11204,What is the main plot of The People That Time Forgot?
11204,Who are the main actors featured in The People That Time Forgot?
11204,Can you describe the character Ajor and her role in the film?
11204,What year was The People That Time Forgot released?
11204,What type of creatures and characters are encountered in the hidden world of Caprona?
11210,What is the main subject of the documentary Pumping Iron?
11210,Who are the key competitors featured in Pumping Iron?
11210,How does the film portray the rivalry between Schwarzenegger and Ferrigno?
11210,What role does psychological warfare play in Schwarzenegger's strategy?
11210,When was Pumping Iron released?
11211,What transformation occurs to the young woman in the movie Rabid after her experimental surgery?
11211,How does Rose's condition affect the people she comes into contact with throughout the film?
11211,Who are the main actors featured in the horror sci-fi movie Rabid?
11211,What consequences arise in the city as a result of Rose's actions after she escapes the clinic?
11211,"What radical procedure is performed on Rose at the Keloid Clinic, and what is its intended purpose?"
11212,What challenges did the Peanuts gang face while adjusting to summer camp life?
11212,"How do the bullies cheat during the river-raft race in Race for Your Life, Charlie Brown?"
11212,"What role does Charlie Brown play in the story, and how does he evolve as a leader?"
11212,What unique obstacles do the Peanuts gang encounter during their river race adventure?
11212,"What ultimately happens to the bullies at the climax of the race, and how do Snoopy and Woodstock contribute to the outcome?"
11213,What is the main plot of Raggedy Ann & Andy: A Musical Adventure?
11213,Who directed the animated film Raggedy Ann & Andy: A Musical Adventure?
11213,Can you tell me about the main characters Raggedy Ann and Raggedy Andy?
11213,What obstacles do Raggedy Ann and Andy face during their adventure to rescue Babette?
11213,When was Raggedy Ann & Andy: A Musical Adventure released?
11214,What historical event does Raid on Entebbe focus on?
11214,Who are the main actors in the movie Raid on Entebbe?
11214,What was the operation carried out by the Israeli commandos called?
11214,Which aircraft did the terrorists hijack in the movie?
11214,What was the outcome of the raid on Entebbe for the hostages?
11215,What is the central plot of The Rescuers involving the orphan named Penny?
11215,Which two characters help rescue Penny from the treasure hunters in The Rescuers?
11215,What significant item are the villains trying to find in The Rescuers?
11215,How do Bernard and Miss Bianca receive help during their mission in The Rescuers?
11215,"What happens to Penny at the end of The Rescuers, and what does she discover?"
11217,What is the main plot of the movie Rollercoaster?
11217,Who are the lead actors in Rollercoaster and what characters do they portray?
11217,"In which year was Rollercoaster released, and who directed it?"
11217,How does the villain in Rollercoaster threaten the amusement parks?
11217,What role does the FBI play in the plot of Rollercoaster?
11218,What significant events occur in the life of Ruby Claire after 1935?
11218,In what year does Ruby operate a drive-in theatre?
11218,How is Leslie Claire connected to Ruby's past and what unique condition does she have?
11218,What strange occurrences escalate at the drive-in theatre?
